index,room_id,host_id,room_type,country,city,neighborhood,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,deleted,minstay,last_modified,latitude,longitude,survey_id,location,coworker_hosted,extra_host_languages,name,property_type,currency,rate_type
4846,4020746,10110281,Entire home/apt,,,,"Buenos Aires, Città Autonoma di Buenos Aires, Argentina",63,4.5,4,1.0,1.0,1141.0,0,,2018-02-09T20:12:42Z,-34.590496,-58.391673,1,0101000020E6100000F4DC425722324DC09C35785F954B41C0,,,Recoleta! El corazon del barrio!,Apartment,ARS,nightly
4847,4180096,3334331,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,,4,2.0,1.5,5299.0,0,,2018-02-10T05:15:04Z,-34.589851,-58.434513,1,0101000020E6100000EB573A1F9E374DC0A741D13C804B41C0,,,Palermo Soho D 2 dormit c/terraza,Apartment,ARS,nightly
4848,11848600,38179307,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,,4,1.0,1.0,2446.0,0,,2018-02-10T05:15:04Z,-34.588802,-58.434037,1,0101000020E6100000812040868E374DC0E2E82ADD5D4B41C0,,,A estrenar en Palermo Soho p/  4,Apartment,ARS,nightly
4849,671183,3334331,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",2,,4,2.0,1.5,5299.0,0,,2018-02-10T05:15:04Z,-34.588838,-58.434008,1,0101000020E6100000E719FB928D374DC02F52280B5F4B41C0,,,Duplex con terraza Palermo Soho,Apartment,ARS,nightly
4850,18038452,21417712,Entire home/apt,,,,"Buenos Aires, CABA, Argentina",1,,6,3.0,3.5,5299.0,0,,2018-02-10T05:15:04Z,-34.593311,-58.434792,1,0101000020E6100000FE47A643A7374DC0B4AD669DF14B41C0,,,FEEL LIKE HOME !,Apartment,ARS,nightly
4851,905731,4846149,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,,2,1.0,,2038.0,0,,2018-02-10T05:15:04Z,-34.588743,-58.433349,1,0101000020E61000008D60E3FA77374DC0DD5F3DEE5B4B41C0,,,Beautifull house in Palermo Soho,Apartment,ARS,nightly
4852,10846663,56165053,Entire home/apt,,,,"Buenos Aires, CABA, Argentina",9,4.5,2,1.0,1.5,774.0,0,,2018-02-09T10:50:32Z,-34.575072,-58.423517,1,0101000020E6100000672618CE35364DC0336C94F59B4941C0,,,Best Location Palermo Bosques Full 60m2  WiFi pool,Apartment,ARS,nightly
4853,10377381,14102787,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",51,4.5,3,1.0,1.0,856.0,0,,2018-02-09T10:50:32Z,-34.578744,-58.430244,1,0101000020E61000006EA6423C12374DC0CC608C48144A41C0,,,Cozy Apartment in Palermo Hollywood,Apartment,ARS,nightly
4854,899560,4757869,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",122,4.5,3,2.0,1.5,917.0,0,,2018-02-09T10:50:32Z,-34.578106,-58.433506,1,0101000020E6100000554FE61F7D374DC089CF9D60FF4941C0,,,"Palermo 2 (Carranza), Buenos Aires.",Apartment,ARS,nightly
4855,11561834,61066697,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,,3,2.0,1.0,1071.0,0,,2018-02-11T01:12:26Z,-34.568719,-58.431271,1,0101000020E61000004B5B5CE333374DC092CEC0C8CB4841C0,,,Beautiful apartment in Las Cañitas!,Apartment,ARS,nightly
4856,45498,75891,Entire home/apt,,,,"Buenos Aires, Capital Federal, Argentina",75,5.0,4,2.0,1.5,2242.0,0,,2018-02-10T04:42:15Z,-34.58284,-58.442057,1,0101000020E6100000E3FBE25295384DC07B6649809A4A41C0,,,"LUXURY DUPLEX, fully equipped, 2Bd, pool &amp; terrace",Apartment,ARS,nightly
4857,1635738,1036809,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,,4,2.0,1.0,1545.0,0,,2018-02-11T01:12:26Z,-34.570088,-58.432918,1,0101000020E6100000C4EC65DB69374DC0C8EBC1A4F84841C0,,,"Encantador y Moderno Apto. ""Lounge""",Condominium,ARS,nightly
4858,14838207,92831504,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",25,5.0,2,1.0,1.0,774.0,0,,2018-02-09T10:50:32Z,-34.579742,-58.425288,1,0101000020E6100000CDB051D66F364DC00F0F61FC344A41C0,,,"Great location, views, sunny, simple, cozy apart.",Apartment,ARS,nightly
4859,15811930,102337096,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",28,5.0,3,1.0,1.0,999.0,0,,2018-02-09T10:50:32Z,-34.57871,-58.433269,1,0101000020E610000071AFCC5B75374DC020EF552B134A41C0,,,BRAND NEW ONE BEDROOM APARTMENT  PALERMO HOLLYWOOD,Apartment,ARS,nightly
4860,1210164,6609028,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",5,4.5,3,2.0,2.0,1545.0,0,,2018-02-11T01:12:26Z,-34.570949,-58.432992,1,0101000020E6100000FEB627486C374DC08A5759DB144941C0,,,Enchanting 2-Br Apt ideally located,Apartment,ARS,nightly
4861,22341959,42051028,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",2,,3,1.0,1.0,856.0,0,,2018-02-09T10:50:32Z,-34.571683,-58.431213,1,0101000020E6100000164ED2FC31374DC0EF5696E82C4941C0,,,Unique charm and tranquility in hip 'Las Cañitas',Apartment,ARS,nightly
4862,9287189,7879252,Entire home/apt,,,,"Buenos Aires, CABA, Argentina",58,5.0,4,2.0,1.5,1834.0,0,,2018-02-10T04:42:15Z,-34.580459,-58.439435,1,0101000020E6100000E0DBF4673F384DC09DD5027B4C4A41C0,,,Palermo Hollywood 4 pax!,Apartment,ARS,nightly
4863,780906,4118340,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",64,4.5,4,1.0,1.5,1610.0,0,,2018-02-10T04:42:15Z,-34.582459,-58.451301,1,0101000020E610000078D32D3BC4394DC064213A048E4A41C0,,,NEW APT W/AMENITIES PALERMO HOLYWOD,Apartment,ARS,nightly
4864,16282426,105325368,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,4,3.0,2.0,1141.0,0,,2018-02-09T23:03:34Z,-34.545783,-58.467591,1,0101000020E6100000B4739A05DA3B4DC03CDBA337DC4541C0,,,"Zen House, an Oasis in the City",House,ARS,nightly
4865,11032058,54338235,Shared room,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,1.0,1.0,247.0,0,,2018-02-11T04:59:58Z,-34.616778,-58.419202,1,0101000020E61000007A354069A8354DC03672DD94F24E41C0,,,Ven a conocer Buenos Aires,Apartment,ARS,nightly
4866,7908665,11907070,Shared room,,,,"Buenos Aires, Buenos Aires, Argentina",3,3.5,8,1.0,3.0,227.0,0,,2018-02-11T04:59:58Z,-34.6213,-58.37358,1,0101000020E610000047382D78D12F4DC09D8026C2864F41C0,,,Soleil 7,Dorm,ARS,nightly
4867,16375185,31919874,Entire home/apt,,,,"Ciudad Autónoma de Buenos Aires, Buenos Aires, Argentina",4,5.0,3,1.0,1.0,754.0,0,,2018-02-09T11:21:50Z,-34.590624,-58.414236,1,0101000020E6100000B6696CAF05354DC0C91D3691994B41C0,,,Estudio en Palermo,Apartment,ARS,nightly
4868,13140027,73231117,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",13,5.0,3,1.0,2.0,1549.0,0,,2018-02-09T23:03:34Z,-34.547651,-58.465036,1,0101000020E610000038BBB54C863B4DC0944F8F6D194641C0,,,"Cosy Apartment in Nuñez, Buenos Aires!",Apartment,ARS,nightly
4869,15023604,5414242,Shared room,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",11,4.0,1,1.0,8.0,247.0,0,,2018-02-11T04:59:58Z,-34.618275,-58.383779,1,0101000020E61000001FF296AB1F314DC09A779CA2234F41C0,,,Dormi en hostel en el el corazón de BA,Bed &amp; Breakfast,ARS,nightly
4870,10365696,15679545,Entire home/apt,,,,"Buenos Aires, CABA, Argentina",2,,2,1.0,1.0,1264.0,0,,2018-02-09T23:03:34Z,-34.544419,-58.462936,1,0101000020E61000000E12A27C413B4DC017299485AF4541C0,,,One bedroom apartment - Nuñez,Apartment,ARS,nightly
4871,6505112,11907070,Shared room,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,4,1.0,3.0,247.0,0,,2018-02-11T04:59:58Z,-34.619227,-58.374657,1,0101000020E6100000D61BB5C2F42F4DC06DE690D4424F41C0,,,Soleil 0,House,ARS,nightly
4872,2620480,13419969,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,,3,1.0,1.0,1345.0,0,,2018-02-09T19:34:43Z,-34.596374,-58.374096,1,0101000020E61000003FC8B260E22F4DC0A417B5FB554C41C0,,,Charm Dtown Plaza San Martin,Apartment,ARS,nightly
4873,22315486,163143874,Shared room,,,,"Ciudad autónoma de Buenos Aires , CABA, Argentina",0,,1,1.0,1.0,247.0,0,,2018-02-11T04:59:58Z,-34.620166,-58.37517,1,0101000020E61000005C38109205304DC0AA0B7899614F41C0,,,Depto compartido en pleno San Telmo,Dorm,ARS,nightly
4874,23114543,171750822,Shared room,,,,"Sarandí, Buenos Aires, Argentina",0,,1,1.0,1.0,309.0,0,,2018-02-11T04:59:58Z,-34.683495,-58.352514,1,0101000020E6100000EAB0C22D1F2D4DC061FD9FC37C5741C0,,,Espacio zen,House,ARS,nightly
4875,21786898,158758016,Entire home/apt,,,,"Recoleta, Buenos Aires, Argentina",0,,3,2.0,1.5,999.0,0,,2018-02-09T10:35:51Z,-34.591929,-58.397775,1,0101000020E61000004D158C4AEA324DC0E9465854C44B41C0,,,Two bedroom apartment in Recoleta,Apartment,ARS,nightly
4876,1859221,3419464,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",8,5.0,2,1.0,1.0,917.0,0,,2018-02-09T17:46:50Z,-34.583669,-58.447038,1,0101000020E6100000DD088B8A38394DC0325871AAB54A41C0,,,Sunny trendy Palermo-Colegiales Apt,Apartment,ARS,nightly
4877,5360681,27780145,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,3,2.0,1.0,917.0,0,,2018-02-09T17:46:50Z,-34.587258,-58.449909,1,0101000020E610000089963C9E96394DC03D2828452B4B41C0,,,Apto. de 2 dormitorios en Chacarita,Apartment,ARS,nightly
4878,16004567,57055806,Shared room,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",16,5.0,1,1.0,1.0,309.0,0,,2018-02-11T04:59:58Z,-34.619463,-58.379318,1,0101000020E61000005E64027E8D304DC0810A47904A4F41C0,,,Quaint Cozy Flat in the Heart of San Telmo,Apartment,ARS,nightly
4879,20590062,147112985,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",12,5.0,3,1.0,1.0,774.0,0,,2018-02-09T11:37:49Z,-34.586026,-58.42263,1,0101000020E61000007C2766BD18364DC0874D64E6024B41C0,,,¡DEPARTAMENTO EN PALERMO SOHO!,Apartment,ARS,nightly
4880,13193736,32101897,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",25,4.5,2,0.0,1.0,795.0,0,,2018-02-09T14:10:50Z,-34.595348,-58.422142,1,0101000020E61000004F22C2BF08364DC098DEFE5C344C41C0,,,"QUIET, COMFORTABLE AND LOT OF LIGHT! 6.6",Apartment,ARS,nightly
4881,8719586,11359629,Entire home/apt,,,,"Buenos Aires, Buenos Aires, Argentina",0,,3,1.0,2.0,774.0,0,,2018-02-09T17:46:50Z,-34.585819,-58.448767,1,0101000020E61000001343723271394DC00E30F31DFC4A41C0,,,BEAUTIFUL 70m2 FLAT IN CHACARITA,Apartment,ARS,nightly
4882,22753335,63255906,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",2,,2,1.0,1.0,876.0,0,,2018-02-09T14:10:50Z,-34.594733,-58.421772,1,0101000020E61000002B2FF99FFC354DC00D6D0036204C41C0,,,Sunny new Suite (201),Apartment,ARS,nightly
4883,7676398,853184,Entire home/apt,,,,"Buenos Aires, Ciudad Autonoma de Buenos Aires, Argentina",53,5.0,2,0.0,1.0,1039.0,0,,2018-02-09T11:37:49Z,-34.587486,-58.422012,1,0101000020E610000081423D7D04364DC0CE6DC2BD324B41C0,,,Stylish Studio Palermo Soho,Apartment,ARS,nightly
4884,18686861,16218276,Entire home/apt,,,,"Buenos Aires, Buenos Aires, Argentina",9,4.5,3,1.0,1.0,1039.0,0,,2018-02-09T11:37:49Z,-34.585383,-58.42109,1,0101000020E61000001956F146E6354DC0335184D4ED4A41C0,,,Acogedor departamento/Cozy apartment-Palermo Soho,Apartment,ARS,nightly
4885,15378660,2036705,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",23,5.0,2,0.0,1.0,815.0,0,,2018-02-09T14:10:50Z,-34.595019,-58.421041,1,0101000020E610000038A3E6ABE4354DC0D3BF2495294C41C0,,,TRANQUILO Y LUMINOSO! IDEAL PARA TURISMO O TRABAJO,Apartment,ARS,nightly
4886,20631557,110622023,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",1,,2,1.0,1.0,1019.0,0,,2018-02-09T11:37:49Z,-34.586699,-58.424016,1,0101000020E6100000897D022846364DC047CCECF3184B41C0,,,Maravilloso apart en Palermo Soho,Apartment,ARS,nightly
4887,15395208,86367541,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,5.0,2,0.0,1.0,917.0,0,,2018-02-09T11:37:49Z,-34.585415,-58.421094,1,0101000020E61000005A457F68E6354DC03ECBF3E0EE4A41C0,,,Cozy brand new Studio in Palermo Soho,Apartment,ARS,nightly
4888,8070758,4765295,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",30,4.5,2,1.0,1.0,1019.0,0,,2018-02-09T11:37:49Z,-34.58611,-58.421939,1,0101000020E610000017F4DE1802364DC0E5ED08A7054B41C0,,,Apartment in Palermo Soho,Apartment,ARS,nightly
4889,18957555,57279888,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",6,4.0,3,1.0,1.5,876.0,0,,2018-02-09T11:37:49Z,-34.586648,-58.421623,1,0101000020E6100000E61E12BEF7354DC0C4211B48174B41C0,,,COMODIDAD Y UBICACION PRIVILEGIADA,Apartment,ARS,nightly
4890,1873315,9760952,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",16,4.5,4,2.0,1.0,1019.0,0,,2018-02-09T11:37:49Z,-34.587238,-58.42377,1,0101000020E6100000518369183E364DC0F67B629D2A4B41C0,,,"COZY AND BRIGHT 2 BEDROOM APARTMENT, ALL INCLUDED. (PALERMO SOHO)",Apartment,ARS,nightly
4891,16946609,103544476,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",5,5.0,4,1.0,1.0,774.0,0,,2018-02-09T11:37:49Z,-34.586508,-58.423008,1,0101000020E610000023F94A2025364DC0D36BB3B1124B41C0,,,Palermo Soho Apartment,Apartment,ARS,nightly
4892,15084550,15466789,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,0.0,1.0,1019.0,0,,2018-02-09T11:37:49Z,-34.587285,-58.422505,1,0101000020E6100000C0B2D2A414364DC03737A6272C4B41C0,,,Very interesting Apartment,Apartment,ARS,nightly
4893,6588902,34466370,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",37,5.0,2,0.0,1.0,917.0,0,,2018-02-09T14:10:50Z,-34.593586,-58.426505,1,0101000020E61000004D4A41B797364DC086AE44A0FA4B41C0,,,Gorgeous studio in luxury building,Apartment,ARS,nightly
4894,21550826,69694118,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",1,,3,1.0,1.0,1039.0,0,,2018-02-09T14:10:50Z,-34.596144,-58.422209,1,0101000020E6100000D789CBF10A364DC073DA53724E4C41C0,,,Great Appartment w/ 24hs Security PooL GYM PALERMO,Apartment,ARS,nightly
4895,13313582,75242309,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,1.0,1.0,1039.0,0,,2018-02-09T14:10:50Z,-34.595685,-58.421446,1,0101000020E6100000D88349F1F1354DC0E0DBF4673F4C41C0,,,Departamento monoambiente en Palermo,Apartment,ARS,nightly
4896,9314079,319901,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",5,5.0,2,1.0,1.0,1325.0,0,,2018-02-09T22:20:16Z,-34.594924,-58.403627,1,0101000020E61000002C64AE0CAA334DC081CD3978264C41C0,,,One-Bedroom with balcony,Apartment,ARS,nightly
4897,5295863,7499046,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,1.0,1.0,1019.0,0,,2018-02-09T15:29:12Z,-34.574094,-58.450855,1,0101000020E6100000791EDC9DB5394DC0386A85E97B4941C0,,,Comodo y hermoso departamento,Apartment,ARS,nightly
4898,228076,319901,Entire home/apt,,,,"Buenos Aires, Capital Federal, Argentina",26,5.0,2,1.0,1.0,1325.0,0,,2018-02-09T22:20:16Z,-34.593546,-58.404575,1,0101000020E6100000BDE3141DC9334DC0F855B950F94B41C0,,,"Studio w. balcony in Recoleta, Laundry + Pool, GYM",Apartment,ARS,nightly
4899,1343740,7187842,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",48,4.5,5,2.0,1.0,1019.0,0,,2018-02-09T14:22:43Z,-34.609745,-58.429425,1,0101000020E6100000DB8AFD65F7364DC023F3C81F0C4E41C0,,,Newly Renovated Apt. Near Palermo,Apartment,ARS,nightly
4900,917060,4924442,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",1,,2,1.0,,815.0,0,,2018-02-09T15:29:12Z,-34.574321,-58.447186,1,0101000020E6100000529D0E643D394DC0F833BC59834941C0,,,flat in colegiales / palermo,Apartment,ARS,nightly
4901,11070602,10541907,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,,4,1.0,1.5,774.0,0,,2018-02-09T17:46:55Z,-34.583623,-58.45232,1,0101000020E6100000D2A92B9FE5394DC0C2189128B44A41C0,,,Departamento  Moderno Amoblado Capital Federal,Apartment,ARS,nightly
4902,19932239,15785214,Entire home/apt,,,,"Almagro, Buenos Aires, Argentina",4,5.0,2,0.0,1.0,876.0,0,,2018-02-09T14:22:43Z,-34.605821,-58.426553,1,0101000020E61000005E81E84999364DC0711DE38A8B4D41C0,,,Modern Studio in the heart of traditional Almagro,Apartment,ARS,nightly
4903,20602141,89525299,Entire home/apt,,,,"Almagro, Buenos Aires, Argentina",1,,4,1.0,1.0,917.0,0,,2018-02-09T14:22:43Z,-34.604938,-58.427111,1,0101000020E61000008461C092AB364DC0C70DBF9B6E4D41C0,,,Almagro a 30mts H. italiano 2 amb. Apto 4 personas,Apartment,ARS,nightly
4904,4900570,9891769,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",16,5.0,2,1.0,2.0,876.0,0,,2018-02-09T14:22:43Z,-34.609685,-58.4321,1,0101000020E6100000014D840D4F374DC04EEE77280A4E41C0,,,Apartment in Buenos Aires,Apartment,ARS,nightly
4905,19155901,600413,Entire home/apt,,,,"Caballito, Buenos Aires, Argentina",9,5.0,3,1.0,1.0,774.0,0,,2018-02-09T14:22:43Z,-34.611251,-58.431866,1,0101000020E61000008E20956247374DC0DB5207793D4E41C0,,,Departamento anexo en casa colonial con terraza,In-law,ARS,nightly
4906,20686603,5466423,Entire home/apt,,,,"Almagro, Buenos Aires, Argentina",4,5.0,3,1.0,1.0,815.0,0,,2018-02-09T14:22:43Z,-34.607521,-58.429058,1,0101000020E6100000280B5F5FEB364DC00D51853FC34D41C0,,,Lovely &amp; Cozy Loft in Parque Centenario,Apartment,ARS,nightly
4907,17899550,12587260,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,1.0,1.0,917.0,0,,2018-02-09T17:46:55Z,-34.584622,-58.453549,1,0101000020E61000001711C5E40D3A4DC0D542C9E4D44A41C0,,,Loft 60m2 Chacarita,Apartment,ARS,nightly
4908,15872941,100109515,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",20,5.0,2,0.0,1.0,999.0,0,,2018-02-09T14:13:20Z,-34.594451,-58.421486,1,0101000020E610000066DCD440F3354DC089096AF8164C41C0,,,New studio Palermo w/ amazing private patio.-,Apartment,ARS,nightly
4909,12737121,24715479,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,1.0,1.0,1019.0,0,,2018-02-09T11:37:53Z,-34.586696,-58.423145,1,0101000020E6100000A33B889D29364DC0D658C2DA184B41C0,,,Cosy &amp; quiet 1 BR apt Palermo Soho,Apartment,ARS,nightly
4910,17120618,15268204,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",6,5.0,3,1.0,1.0,754.0,0,,2018-02-09T14:22:43Z,-34.612604,-58.421099,1,0101000020E61000006CB07092E6354DC00BB3D0CE694E41C0,,,"Hermoso apartamento muy luminoso, a mts. del subte",Apartment,ARS,nightly
4911,8170584,11183526,Entire home/apt,,,,"Ciudad de buenos aires, Buenos aires, Argentina",12,5.0,2,1.0,1.0,795.0,0,,2018-02-09T14:22:43Z,-34.610931,-58.431549,1,0101000020E61000008DCF64FF3C374DC0698EACFC324E41C0,,,Studio in the heart of the city!,Apartment,ARS,nightly
4912,20453326,145966950,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",0,,2,1.0,1.0,815.0,0,,2018-02-09T14:13:20Z,-34.595366,-58.422362,1,0101000020E61000005D8940F50F364DC03E93FDF3344C41C0,,,"Hermoso monoambiente, súper ubicación !",Apartment,ARS,nightly
4913,50607,232571,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",27,4.5,2,1.0,1.0,754.0,0,,2018-02-09T14:13:20Z,-34.594006,-58.423813,1,0101000020E6100000514F1F813F364DC05BD07B63084C41C0,,,BEAUTIFUL &amp; IMPACCABLE APT BA !!!!!,Apartment,ARS,nightly
4914,18253512,29571175,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,5.0,2,1.0,1.0,734.0,0,,2018-02-09T14:13:20Z,-34.59419,-58.421564,1,0101000020E6100000E19524CFF5354DC01CCEFC6A0E4C41C0,,,Monoambiente en Palermo Viejo,Apartment,ARS,nightly
4915,16273744,64582704,Entire home/apt,,,,"Buenos Aires, CABA, Argentina",2,,2,1.0,1.0,897.0,0,,2018-02-09T14:13:20Z,-34.594411,-58.42125,1,0101000020E610000052B81E85EB354DC0FBB0DEA8154C41C0,,,Moderno Studio Full Amenities,Apartment,ARS,nightly
4916,372075,444416,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",25,4.5,2,1.0,1.0,978.0,0,,2018-02-09T14:13:20Z,-34.594803,-58.421894,1,0101000020E61000007730629F00364DC006483481224C41C0,,,"Studios 5 Stars in Palermo ,new 3C",Apartment,ARS,nightly
4917,17857975,54792803,Entire home/apt,,,,"Almagro , Ciudad Autónoma de Buenos Aires, Argentina",14,5.0,2,0.0,1.0,917.0,0,,2018-02-09T14:22:43Z,-34.609142,-58.427853,1,0101000020E61000006C3F19E3C3364DC05D4F745DF84D41C0,,,"Beautiful studio, large balcony",Apartment,ARS,nightly
4918,15820568,71830634,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,,4,1.0,1.0,876.0,0,,2018-02-09T14:22:43Z,-34.608985,-58.429544,1,0101000020E6100000B5183C4CFB364DC095607138F34D41C0,,,Alquiler Departamento nuevo y bien ubicado,Apartment,ARS,nightly
4919,2269342,11589705,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",13,4.5,2,0.0,1.0,795.0,0,,2018-02-09T14:22:43Z,-34.60501,-58.426597,1,0101000020E61000002EC901BB9A364DC061E0B9F7704D41C0,,,Apart Studio + Pool + Gym + Spa,Apartment,ARS,nightly
4920,7855718,28021667,Entire home/apt,,,,"Buenos Aires, CABA, Argentina",34,5.0,3,1.0,1.0,815.0,0,,2018-02-09T14:22:43Z,-34.606122,-58.428901,1,0101000020E6100000611C5C3AE6364DC06CB1DB67954D41C0,,,Beautiful apartment in BA heart´s,Apartment,ARS,nightly
4921,10497931,54116214,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,,2,1.0,1.0,795.0,0,,2018-02-09T14:22:43Z,-34.607668,-58.431355,1,0101000020E6100000A9FB00A436374DC0B169A510C84D41C0,,,Cómodo y bien ubicado!,Apartment,ARS,nightly
4922,2718037,11589705,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",20,4.5,2,1.0,1.0,774.0,0,,2018-02-09T14:22:43Z,-34.605416,-58.426391,1,0101000020E61000008527F4FA93364DC0D13C80457E4D41C0,,,New! Tango Area Studio +PoolGym&amp;Spa,Apartment,ARS,nightly
4923,2358458,811872,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",157,4.5,5,2.0,1.0,917.0,0,,2018-02-09T10:58:15Z,-34.580472,-58.425514,1,0101000020E6100000BDFE243E77364DC0321F10E84C4A41C0,,,PALERMO SOHO Special place with kids and friends,Apartment,ARS,nightly
4924,7635038,40054782,Entire home/apt,,,,"Buenos Aires, Ciudad Autonoma de Buenos Aires, Argentina",1,,3,1.0,1.0,1019.0,0,,2018-02-09T17:46:55Z,-34.585498,-58.452823,1,0101000020E610000035F0A31AF6394DC0CCEF3499F14A41C0,,,cool apartament,Apartment,ARS,nightly
4925,5339885,27671281,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",36,5.0,2,0.0,1.0,815.0,0,,2018-02-09T10:58:15Z,-34.579013,-58.422234,1,0101000020E610000030A182C30B364DC0BC7A15191D4A41C0,,,Palermo Studio Apartment,Apartment,ARS,nightly
4926,20150650,49829496,Entire home/apt,,,,"Recoleta, Buenos Aires, Argentina",0,,2,1.0,1.0,815.0,0,,2018-02-09T12:05:04Z,-34.597541,-58.391473,1,0101000020E61000002D228AC91B324DC0738236397C4C41C0,,,Depto de artista en Recoleta!,Apartment,ARS,nightly
4927,6348388,32569763,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,5.0,2,1.0,1.0,815.0,0,,2018-02-09T12:05:04Z,-34.596557,-58.393112,1,0101000020E610000024D5777E51324DC09599D2FA5B4C41C0,,,Grandioso departamento duplex,Apartment,ARS,nightly
4928,5346090,6409221,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",11,4.5,2,0.0,1.0,1019.0,0,,2018-02-09T10:58:15Z,-34.577069,-58.422014,1,0101000020E6100000213A048E04364DC08944A165DD4941C0,,,Oro 2600 - ¡Great Studio for 2!,Apartment,ARS,nightly
4929,6459356,12271195,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,5.0,2,0.0,1.0,815.0,0,,2018-02-09T12:05:04Z,-34.597537,-58.392655,1,0101000020E610000031CEDF8442324DC03293A8177C4C41C0,,,Great Apt in BA. Perfect location with AC!,Apartment,ARS,nightly
